user_id,product_id,event,weight,timestamp
U036,P035,cart,3,2026-01-11 00:12:00
U036,P038,view,1,2026-01-11 01:24:00
U036,P037,purchase,5,2026-01-11 02:17:00
U036,P021,view,1,2026-01-11 03:39:00
U036,P032,purchase,5,2026-01-11 04:25:00
U036,P031,purchase,5,2026-01-11 05:35:00
U036,P007,cart,3,2026-01-11 06:12:00
U036,P039,view,1,2026-01-11 07:02:00
U036,P036,view,1,2026-01-11 08:21:00
U036,P028,cart,3,2026-01-11 09:09:00
U036,P027,cart,3,2026-01-11 10:20:00
U036,P015,view,1,2026-01-11 11:25:00
U037,P037,view,1,2026-01-12 00:45:00
U037,P046,view,1,2026-01-12 01:01:00
U037,P053,cart,3,2026-01-12 02:26:00
U037,P048,purchase,5,2026-01-12 03:46:00
U037,P020,view,1,2026-01-12 04:38:00
U037,P031,purchase,5,2026-01-12 05:50:00
U037,P036,view,1,2026-01-12 06:14:00
U037,P030,cart,3,2026-01-12 07:10:00
U037,P041,cart,3,2026-01-12 08:49:00
U037,P004,view,1,2026-01-12 09:43:00
U037,P050,cart,3,2026-01-12 10:44:00
U037,P052,view,1,2026-01-12 11:20:00
U037,P042,view,1,2026-01-12 12:13:00
U037,P044,purchase,5,2026-01-12 13:58:00
U037,P033,purchase,5,2026-01-12 14:46:00
U037,P028,view,1,2026-01-12 15:13:00
U037,P045,purchase,5,2026-01-12 16:30:00
U037,P032,view,1,2026-01-12 17:11:00
U037,P043,cart,3,2026-01-12 18:34:00
U037,P051,purchase,5,2026-01-12 19:46:00
U038,P032,purchase,5,2026-01-13 00:17:00
U038,P028,view,1,2026-01-13 01:19:00
U038,P049,cart,3,2026-01-13 02:44:00
U038,P029,view,1,2026-01-13 03:22:00
U038,P053,purchase,5,2026-01-13 04:46:00
U038,P051,view,1,2026-01-13 05:43:00
U038,P048,purchase,5,2026-01-13 06:25:00
U038,P031,purchase,5,2026-01-13 07:51:00
U038,P052,view,1,2026-01-13 08:45:00
U038,P030,purchase,5,2026-01-13 09:41:00
U038,P033,view,1,2026-01-13 10:12:00
U038,P038,view,1,2026-01-13 11:35:00
U038,P050,view,1,2026-01-13 12:39:00
U038,P027,view,1,2026-01-13 13:03:00
U038,P002,view,1,2026-01-13 14:40:00
U038,P004,view,1,2026-01-13 15:21:00
U038,P020,view,1,2026-01-13 16:49:00
U038,P005,purchase,5,2026-01-13 17:59:00
U038,P045,view,1,2026-01-13 18:56:00
U038,P040,view,1,2026-01-13 19:12:00
U038,P003,view,1,2026-01-13 20:18:00
U039,P012,view,1,2026-01-14 00:47:00
U039,P051,purchase,5,2026-01-14 01:58:00
U039,P035,view,1,2026-01-14 02:53:00
U039,P013,purchase,5,2026-01-14 03:53:00
U039,P005,cart,3,2026-01-14 04:59:00
U039,P015,purchase,5,2026-01-14 05:18:00
U039,P047,view,1,2026-01-14 06:36:00
U039,P014,purchase,5,2026-01-14 07:21:00
U039,P010,purchase,5,2026-01-14 08:34:00
U039,P001,purchase,5,2026-01-14 09:08:00
U039,P017,view,1,2026-01-14 10:12:00
U039,P050,view,1,2026-01-14 11:46:00
U039,P007,view,1,2026-01-14 12:11:00
U040,P028,view,1,2026-01-15 00:39:00
U040,P019,cart,3,2026-01-15 01:52:00
U040,P015,view,1,2026-01-15 02:25:00
U040,P010,view,1,2026-01-15 03:08:00
U040,P047,purchase,5,2026-01-15 04:00:00
U040,P013,view,1,2026-01-15 05:48:00
U040,P002,view,1,2026-01-15 06:37:00
U040,P027,view,1,2026-01-15 07:41:00
U040,P006,view,1,2026-01-15 08:42:00
U040,P041,view,1,2026-01-15 09:25:00
U040,P030,purchase,5,2026-01-15 10:56:00
U040,P031,view,1,2026-01-15 11:07:00
U040,P012,purchase,5,2026-01-15 12:23:00
U040,P005,view,1,2026-01-15 13:08:00
U040,P001,view,1,2026-01-15 14:38:00
U040,P042,cart,3,2026-01-15 15:58:00
U040,P004,cart,3,2026-01-15 16:42:00
U040,P038,cart,3,2026-01-15 17:43:00
U040,P032,purchase,5,2026-01-15 18:05:00
U040,P033,cart,3,2026-01-15 19:23:00
U040,P009,cart,3,2026-01-15 20:03:00
U041,P051,view,1,2026-01-16 00:20:00
U041,P036,view,1,2026-01-16 01:43:00
U041,P047,cart,3,2026-01-16 02:05:00
U041,P022,view,1,2026-01-16 03:03:00
U041,P046,cart,3,2026-01-16 04:29:00
U041,P044,cart,3,2026-01-16 05:43:00
U041,P042,cart,3,2026-01-16 06:25:00
U041,P045,view,1,2026-01-16 07:13:00
U041,P052,view,1,2026-01-16 08:22:00
U041,P050,cart,3,2026-01-16 09:03:00
U041,P012,view,1,2026-01-16 10:59:00
U041,P043,view,1,2026-01-16 11:11:00
U041,P041,purchase,5,2026-01-16 12:46:00
U041,P049,view,1,2026-01-16 13:57:00
U041,P053,purchase,5,2026-01-16 14:58:00
U042,P036,cart,3,2026-01-17 00:34:00
U042,P050,purchase,5,2026-01-17 01:07:00
U042,P039,cart,3,2026-01-17 02:33:00
U042,P040,purchase,5,2026-01-17 03:53:00
U042,P049,view,1,2026-01-17 04:19:00
U042,P051,cart,3,2026-01-17 05:27:00
U042,P035,purchase,5,2026-01-17 06:15:00
U042,P037,view,1,2026-01-17 07:12:00
U042,P007,cart,3,2026-01-17 08:07:00
U042,P048,cart,3,2026-01-17 09:39:00
U042,P052,purchase,5,2026-01-17 10:01:00
U042,P034,view,1,2026-01-17 11:38:00
U042,P053,cart,3,2026-01-17 12:45:00
U043,P003,cart,3,2026-01-18 00:48:00
U043,P027,view,1,2026-01-18 01:32:00
U043,P036,view,1,2026-01-18 02:58:00
U043,P019,view,1,2026-01-18 03:38:00
U043,P023,purchase,5,2026-01-18 04:15:00
U043,P024,view,1,2026-01-18 05:42:00
U043,P021,view,1,2026-01-18 06:17:00
U043,P017,purchase,5,2026-01-18 07:56:00
U043,P050,view,1,2026-01-18 08:43:00
U043,P018,cart,3,2026-01-18 09:22:00
U043,P044,view,1,2026-01-18 10:50:00
U043,P020,cart,3,2026-01-18 11:26:00
U043,P002,view,1,2026-01-18 12:48:00
U043,P025,view,1,2026-01-18 13:14:00
U043,P022,cart,3,2026-01-18 14:51:00
U043,P007,view,1,2026-01-18 15:26:00
U043,P032,view,1,2026-01-18 16:08:00
U043,P049,view,1,2026-01-18 17:21:00
U044,P041,view,1,2026-01-19 00:46:00
U044,P045,view,1,2026-01-19 01:24:00
U044,P009,cart,3,2026-01-19 02:55:00
U044,P053,purchase,5,2026-01-19 03:37:00
U044,P013,cart,3,2026-01-19 04:30:00
U044,P002,purchase,5,2026-01-19 05:19:00
U044,P040,view,1,2026-01-19 06:59:00
U044,P005,purchase,5,2026-01-19 07:47:00
U044,P035,view,1,2026-01-19 08:15:00
U044,P012,cart,3,2026-01-19 09:25:00
U044,P023,view,1,2026-01-19 10:49:00
U044,P001,view,1,2026-01-19 11:41:00
U044,P010,view,1,2026-01-19 12:32:00
U044,P034,view,1,2026-01-19 13:51:00
U044,P018,view,1,2026-01-19 14:53:00
U044,P015,view,1,2026-01-19 15:20:00
U044,P006,cart,3,2026-01-19 16:14:00
U044,P051,view,1,2026-01-19 17:35:00
U044,P022,view,1,2026-01-19 18:26:00
U045,P018,view,1,2026-01-20 00:53:00
U045,P027,cart,3,2026-01-20 01:43:00
U045,P016,purchase,5,2026-01-20 02:31:00
U045,P001,view,1,2026-01-20 03:31:00
U045,P032,purchase,5,2026-01-20 04:22:00
U045,P023,cart,3,2026-01-20 05:31:00
U045,P021,purchase,5,2026-01-20 06:41:00
U045,P034,view,1,2026-01-20 07:53:00
U045,P051,purchase,5,2026-01-20 08:42:00
U045,P026,view,1,2026-01-20 09:08:00
U045,P042,view,1,2026-01-20 10:45:00
U045,P019,view,1,2026-01-20 11:29:00
U045,P028,cart,3,2026-01-20 12:42:00
U045,P015,cart,3,2026-01-20 13:42:00
U045,P022,view,1,2026-01-20 14:35:00
U046,P039,cart,3,2026-01-21 00:18:00
U046,P005,purchase,5,2026-01-21 01:43:00
U046,P006,purchase,5,2026-01-21 02:11:00
U046,P015,view,1,2026-01-21 03:09:00
U046,P012,cart,3,2026-01-21 04:16:00
U046,P035,view,1,2026-01-21 05:25:00
U046,P042,purchase,5,2026-01-21 06:29:00
U046,P034,purchase,5,2026-01-21 07:14:00
U046,P007,purchase,5,2026-01-21 08:05:00
U046,P047,purchase,5,2026-01-21 09:48:00
U046,P003,view,1,2026-01-21 10:24:00
U046,P001,view,1,2026-01-21 11:00:00
U046,P040,view,1,2026-01-21 12:54:00
U046,P045,purchase,5,2026-01-21 13:36:00
U046,P051,purchase,5,2026-01-21 14:57:00
U046,P043,view,1,2026-01-21 15:13:00
U046,P033,view,1,2026-01-21 16:36:00
U046,P037,view,1,2026-01-21 17:04:00
U046,P002,view,1,2026-01-21 18:34:00
U046,P013,view,1,2026-01-21 19:59:00
U047,P013,purchase,5,2026-01-22 00:45:00
U047,P016,purchase,5,2026-01-22 01:19:00
U047,P008,view,1,2026-01-22 02:53:00
U047,P026,view,1,2026-01-22 03:34:00
U047,P028,purchase,5,2026-01-22 04:08:00
U047,P032,cart,3,2026-01-22 05:05:00
U047,P002,purchase,5,2026-01-22 06:03:00
U047,P007,view,1,2026-01-22 07:04:00
U047,P005,purchase,5,2026-01-22 08:38:00
U047,P011,purchase,5,2026-01-22 09:01:00
U047,P033,purchase,5,2026-01-22 10:28:00
U047,P010,view,1,2026-01-22 11:24:00
U047,P030,cart,3,2026-01-22 12:42:00
U047,P001,purchase,5,2026-01-22 13:18:00
U047,P003,cart,3,2026-01-22 14:05:00
U048,P017,cart,3,2026-01-23 00:47:00
U048,P031,view,1,2026-01-23 01:05:00
U048,P033,view,1,2026-01-23 02:23:00
U048,P020,view,1,2026-01-23 03:05:00
U048,P030,view,1,2026-01-23 04:35:00
U048,P022,view,1,2026-01-23 05:05:00
U048,P027,view,1,2026-01-23 06:38:00
U048,P026,purchase,5,2026-01-23 07:00:00
U048,P029,view,1,2026-01-23 08:05:00
U048,P018,cart,3,2026-01-23 09:15:00
U048,P025,view,1,2026-01-23 10:24:00
U048,P019,view,1,2026-01-23 11:17:00
U048,P032,view,1,2026-01-23 12:27:00
U048,P023,view,1,2026-01-23 13:50:00
U048,P024,view,1,2026-01-23 14:15:00
U048,P028,cart,3,2026-01-23 15:39:00
U048,P016,view,1,2026-01-23 16:19:00
U048,P021,view,1,2026-01-23 17:53:00
U049,P027,purchase,5,2026-01-24 00:55:00
U049,P036,cart,3,2026-01-24 01:19:00
U049,P035,purchase,5,2026-01-24 02:12:00
U049,P037,view,1,2026-01-24 03:25:00
U049,P010,view,1,2026-01-24 04:44:00
U049,P032,purchase,5,2026-01-24 05:50:00
U049,P047,view,1,2026-01-24 06:52:00
U049,P044,view,1,2026-01-24 07:59:00
U049,P042,cart,3,2026-01-24 08:34:00
U049,P046,purchase,5,2026-01-24 09:01:00
U049,P001,view,1,2026-01-24 10:45:00
U049,P028,purchase,5,2026-01-24 11:53:00
U049,P040,purchase,5,2026-01-24 12:50:00
U049,P041,cart,3,2026-01-24 13:08:00
U049,P038,view,1,2026-01-24 14:42:00
U049,P039,view,1,2026-01-24 15:24:00
U049,P033,purchase,5,2026-01-24 16:30:00
U049,P030,cart,3,2026-01-24 17:59:00
U049,P049,view,1,2026-01-24 18:34:00
U050,P002,purchase,5,2026-01-25 00:06:00
U050,P006,cart,3,2026-01-25 01:22:00
U050,P005,cart,3,2026-01-25 02:36:00
U050,P035,view,1,2026-01-25 03:25:00
U050,P045,view,1,2026-01-25 04:50:00
U050,P010,view,1,2026-01-25 05:16:00
U050,P009,purchase,5,2026-01-25 06:35:00
U050,P029,cart,3,2026-01-25 07:28:00
U050,P003,view,1,2026-01-25 08:43:00
U050,P004,cart,3,2026-01-25 09:22:00
U050,P046,view,1,2026-01-25 10:18:00
U050,P013,purchase,5,2026-01-25 11:07:00
U050,P036,cart,3,2026-01-25 12:22:00
U050,P033,view,1,2026-01-25 13:13:00
U050,P007,view,1,2026-01-25 14:06:00
U050,P027,cart,3,2026-01-25 15:20:00
U050,P008,view,1,2026-01-25 16:45:00
U050,P028,purchase,5,2026-01-25 17:41:00
U050,P001,purchase,5,2026-01-25 18:59:00
U050,P023,view,1,2026-01-25 19:11:00
U051,P026,purchase,5,2026-01-01 00:14:00
U051,P041,cart,3,2026-01-01 01:11:00
U051,P022,view,1,2026-01-01 02:01:00
U051,P018,purchase,5,2026-01-01 03:28:00
U051,P020,view,1,2026-01-01 04:45:00
U051,P016,view,1,2026-01-01 05:45:00
U051,P046,view,1,2026-01-01 06:06:00
U051,P045,cart,3,2026-01-01 07:23:00
U051,P019,view,1,2026-01-01 08:16:00
U051,P017,cart,3,2026-01-01 09:40:00
U051,P021,view,1,2026-01-01 10:25:00
U051,P023,view,1,2026-01-01 11:54:00
U051,P024,view,1,2026-01-01 12:43:00
U051,P047,view,1,2026-01-01 13:39:00
U051,P043,cart,3,2026-01-01 14:20:00
U051,P042,view,1,2026-01-01 15:11:00
U051,P044,view,1,2026-01-01 16:24:00
U052,P035,view,1,2026-01-02 00:40:00
U052,P041,purchase,5,2026-01-02 01:59:00
U052,P012,view,1,2026-01-02 02:31:00
U052,P044,view,1,2026-01-02 03:53:00
U052,P034,view,1,2026-01-02 04:22:00
U052,P028,view,1,2026-01-02 05:12:00
U052,P023,purchase,5,2026-01-02 06:32:00
U052,P042,view,1,2026-01-02 07:31:00
U052,P018,purchase,5,2026-01-02 08:31:00
U052,P020,cart,3,2026-01-02 09:50:00
U052,P021,view,1,2026-01-02 10:17:00
U052,P039,view,1,2026-01-02 11:49:00
U052,P017,purchase,5,2026-01-02 12:49:00
U052,P019,cart,3,2026-01-02 13:36:00
U052,P036,purchase,5,2026-01-02 14:52:00
U052,P030,view,1,2026-01-02 15:48:00
U052,P026,cart,3,2026-01-02 16:34:00
U052,P022,view,1,2026-01-02 17:47:00
U052,P013,cart,3,2026-01-02 18:19:00
U052,P052,view,1,2026-01-02 19:16:00
U052,P043,purchase,5,2026-01-02 20:28:00
U053,P016,cart,3,2026-01-03 00:22:00
U053,P045,view,1,2026-01-03 01:27:00
U053,P018,view,1,2026-01-03 02:13:00
U053,P001,purchase,5,2026-01-03 03:36:00
U053,P010,view,1,2026-01-03 04:34:00
U053,P005,purchase,5,2026-01-03 05:18:00
U053,P015,view,1,2026-01-03 06:54:00
U053,P014,purchase,5,2026-01-03 07:52:00
U053,P009,purchase,5,2026-01-03 08:50:00
U053,P023,view,1,2026-01-03 09:17:00
U053,P038,view,1,2026-01-03 10:55:00
U053,P019,view,1,2026-01-03 11:20:00
U053,P035,cart,3,2026-01-03 12:43:00
U053,P006,view,1,2026-01-03 13:40:00
U053,P012,view,1,2026-01-03 14:28:00
U054,P048,view,1,2026-01-04 00:59:00
U054,P037,view,1,2026-01-04 01:31:00
U054,P053,view,1,2026-01-04 02:49:00
U054,P026,view,1,2026-01-04 03:29:00
U054,P006,cart,3,2026-01-04 04:54:00
U054,P049,cart,3,2026-01-04 05:13:00
U054,P034,cart,3,2026-01-04 06:31:00
U054,P007,purchase,5,2026-01-04 07:21:00
U054,P052,view,1,2026-01-04 08:54:00
U054,P013,view,1,2026-01-04 09:43:00
U054,P003,view,1,2026-01-04 10:40:00
U054,P008,view,1,2026-01-04 11:07:00
U054,P030,view,1,2026-01-04 12:29:00
U054,P004,purchase,5,2026-01-04 13:12:00
U054,P023,cart,3,2026-01-04 14:56:00
U054,P010,view,1,2026-01-04 15:59:00
U054,P016,view,1,2026-01-04 16:23:00
U054,P012,view,1,2026-01-04 17:57:00
U055,P025,cart,3,2026-01-05 00:48:00
U055,P053,cart,3,2026-01-05 01:45:00
U055,P051,view,1,2026-01-05 02:04:00
U055,P003,view,1,2026-01-05 03:43:00
U055,P021,view,1,2026-01-05 04:21:00
U055,P019,purchase,5,2026-01-05 05:27:00
U055,P024,view,1,2026-01-05 06:14:00
U055,P005,purchase,5,2026-01-05 07:06:00
U055,P020,view,1,2026-01-05 08:19:00
U055,P006,purchase,5,2026-01-05 09:48:00
U055,P029,view,1,2026-01-05 10:43:00
U055,P017,cart,3,2026-01-05 11:00:00
U055,P018,view,1,2026-01-05 12:22:00
U055,P001,cart,3,2026-01-05 13:09:00
U055,P031,view,1,2026-01-05 14:28:00
U055,P043,view,1,2026-01-05 15:06:00
U055,P052,view,1,2026-01-05 16:46:00
U055,P012,purchase,5,2026-01-05 17:20:00
U056,P020,view,1,2026-01-06 00:38:00
U056,P024,cart,3,2026-01-06 01:49:00
U056,P015,view,1,2026-01-06 02:54:00
U056,P048,view,1,2026-01-06 03:33:00
U056,P052,view,1,2026-01-06 04:25:00
U056,P050,view,1,2026-01-06 05:57:00
U056,P023,view,1,2026-01-06 06:24:00
U056,P022,cart,3,2026-01-06 07:38:00
U056,P049,purchase,5,2026-01-06 08:00:00
U056,P042,purchase,5,2026-01-06 09:08:00
U056,P019,purchase,5,2026-01-06 10:26:00
U056,P016,cart,3,2026-01-06 11:48:00
U056,P053,purchase,5,2026-01-06 12:04:00
U056,P026,view,1,2026-01-06 13:16:00
U056,P051,purchase,5,2026-01-06 14:50:00
U056,P021,view,1,2026-01-06 15:45:00
U057,P046,view,1,2026-01-07 00:34:00
U057,P035,view,1,2026-01-07 01:05:00
U057,P037,cart,3,2026-01-07 02:13:00
U057,P015,view,1,2026-01-07 03:20:00
U057,P039,cart,3,2026-01-07 04:53:00
U057,P047,cart,3,2026-01-07 05:19:00
U057,P042,cart,3,2026-01-07 06:54:00
U057,P045,view,1,2026-01-07 07:59:00
U057,P036,view,1,2026-01-07 08:38:00
U057,P044,cart,3,2026-01-07 09:42:00
U057,P041,view,1,2026-01-07 10:45:00
U057,P043,view,1,2026-01-07 11:31:00
U057,P020,view,1,2026-01-07 12:50:00
U057,P030,view,1,2026-01-07 13:23:00
U057,P038,purchase,5,2026-01-07 14:17:00
U057,P040,view,1,2026-01-07 15:57:00
U057,P034,purchase,5,2026-01-07 16:17:00
U057,P008,view,1,2026-01-07 17:36:00
U058,P052,view,1,2026-01-08 00:54:00
U058,P036,view,1,2026-01-08 01:16:00
U058,P012,purchase,5,2026-01-08 02:43:00
U058,P035,view,1,2026-01-08 03:32:00
U058,P015,purchase,5,2026-01-08 04:00:00
U058,P014,view,1,2026-01-08 05:24:00
U058,P021,view,1,2026-01-08 06:54:00
U058,P004,purchase,5,2026-01-08 07:45:00
U058,P049,view,1,2026-01-08 08:20:00
U058,P037,purchase,5,2026-01-08 09:20:00
U058,P051,view,1,2026-01-08 10:23:00
U058,P001,cart,3,2026-01-08 11:03:00
U058,P050,purchase,5,2026-01-08 12:02:00
U058,P029,view,1,2026-01-08 13:29:00
U058,P032,cart,3,2026-01-08 14:19:00
U058,P013,cart,3,2026-01-08 15:00:00
U058,P002,view,1,2026-01-08 16:50:00
U058,P007,cart,3,2026-01-08 17:29:00
U058,P006,purchase,5,2026-01-08 18:49:00
U059,P023,purchase,5,2026-01-09 00:01:00
U059,P025,view,1,2026-01-09 01:53:00
U059,P019,view,1,2026-01-09 02:21:00
U059,P017,cart,3,2026-01-09 03:54:00
U059,P020,view,1,2026-01-09 04:13:00
U059,P045,view,1,2026-01-09 05:31:00
U059,P013,purchase,5,2026-01-09 06:09:00
U059,P018,view,1,2026-01-09 07:58:00
U059,P047,purchase,5,2026-01-09 08:26:00
U059,P022,view,1,2026-01-09 09:47:00
U059,P041,view,1,2026-01-09 10:08:00
U059,P042,view,1,2026-01-09 11:37:00
U059,P044,view,1,2026-01-09 12:08:00
U059,P021,view,1,2026-01-09 13:20:00
U059,P031,view,1,2026-01-09 14:53:00
U060,P048,view,1,2026-01-10 00:12:00
U060,P053,purchase,5,2026-01-10 01:06:00
U060,P027,view,1,2026-01-10 02:29:00
U060,P028,view,1,2026-01-10 03:22:00
U060,P025,view,1,2026-01-10 04:19:00
U060,P049,purchase,5,2026-01-10 05:05:00
U060,P050,cart,3,2026-01-10 06:52:00
U060,P031,cart,3,2026-01-10 07:13:00
U060,P001,view,1,2026-01-10 08:05:00
U060,P051,purchase,5,2026-01-10 09:25:00
U060,P029,cart,3,2026-01-10 10:16:00
U060,P039,view,1,2026-01-10 11:25:00
U060,P008,view,1,2026-01-10 12:35:00
U060,P052,view,1,2026-01-10 13:51:00
U060,P032,view,1,2026-01-10 14:03:00
U060,P014,purchase,5,2026-01-10 15:08:00
U060,P033,view,1,2026-01-10 16:43:00
U061,P028,view,1,2026-01-11 00:57:00
U061,P012,purchase,5,2026-01-11 01:05:00
U061,P047,cart,3,2026-01-11 02:21:00
U061,P007,purchase,5,2026-01-11 03:03:00
U061,P053,cart,3,2026-01-11 04:52:00
U061,P050,cart,3,2026-01-11 05:24:00
U061,P001,view,1,2026-01-11 06:13:00
U061,P040,view,1,2026-01-11 07:28:00
U061,P018,view,1,2026-01-11 08:39:00
U061,P027,cart,3,2026-01-11 09:31:00
U061,P013,cart,3,2026-01-11 10:03:00
U061,P008,view,1,2026-01-11 11:26:00
U061,P004,purchase,5,2026-01-11 12:33:00
U062,P036,cart,3,2026-01-12 00:22:00
U062,P042,purchase,5,2026-01-12 01:22:00
U062,P003,view,1,2026-01-12 02:24:00
U062,P020,view,1,2026-01-12 03:38:00
U062,P041,purchase,5,2026-01-12 04:49:00
U062,P022,purchase,5,2026-01-12 05:30:00
U062,P025,purchase,5,2026-01-12 06:14:00
U062,P005,view,1,2026-01-12 07:42:00
U062,P017,cart,3,2026-01-12 08:50:00
U062,P038,view,1,2026-01-12 09:14:00
U062,P023,purchase,5,2026-01-12 10:24:00
U062,P018,purchase,5,2026-01-12 11:54:00
U063,P018,purchase,5,2026-01-13 00:44:00
U063,P025,cart,3,2026-01-13 01:45:00
U063,P050,purchase,5,2026-01-13 02:36:00
U063,P048,purchase,5,2026-01-13 03:53:00
U063,P011,cart,3,2026-01-13 04:31:00
U063,P026,view,1,2026-01-13 05:02:00
U063,P049,view,1,2026-01-13 06:14:00
U063,P019,view,1,2026-01-13 07:21:00
U063,P012,view,1,2026-01-13 08:08:00
U063,P022,view,1,2026-01-13 09:51:00
U063,P039,view,1,2026-01-13 10:01:00
U063,P017,cart,3,2026-01-13 11:09:00
U063,P020,purchase,5,2026-01-13 12:55:00
U063,P051,view,1,2026-01-13 13:45:00
U063,P035,view,1,2026-01-13 14:06:00
U064,P007,cart,3,2026-01-14 00:27:00
U064,P046,purchase,5,2026-01-14 01:41:00
U064,P028,cart,3,2026-01-14 02:35:00
U064,P045,purchase,5,2026-01-14 03:50:00
U064,P032,cart,3,2026-01-14 04:52:00
U064,P033,view,1,2026-01-14 05:44:00
U064,P051,view,1,2026-01-14 06:00:00
U064,P001,purchase,5,2026-01-14 07:25:00
U064,P014,cart,3,2026-01-14 08:36:00
U064,P050,cart,3,2026-01-14 09:58:00
U064,P042,cart,3,2026-01-14 10:40:00
U064,P048,purchase,5,2026-01-14 11:09:00
U064,P053,view,1,2026-01-14 12:22:00
U064,P039,view,1,2026-01-14 13:56:00
U065,P006,view,1,2026-01-15 00:44:00
U065,P014,view,1,2026-01-15 01:06:00
U065,P027,view,1,2026-01-15 02:28:00
U065,P032,purchase,5,2026-01-15 03:56:00
U065,P003,purchase,5,2026-01-15 04:22:00
U065,P029,view,1,2026-01-15 05:30:00
U065,P008,cart,3,2026-01-15 06:48:00
U065,P028,view,1,2026-01-15 07:04:00
U065,P031,view,1,2026-01-15 08:01:00
U065,P015,purchase,5,2026-01-15 09:04:00
U065,P012,purchase,5,2026-01-15 10:10:00
U065,P004,cart,3,2026-01-15 11:57:00
U065,P050,view,1,2026-01-15 12:39:00
U065,P048,view,1,2026-01-15 13:27:00
U065,P045,view,1,2026-01-15 14:56:00
U065,P030,view,1,2026-01-15 15:21:00
U065,P002,view,1,2026-01-15 16:44:00
U065,P011,purchase,5,2026-01-15 17:34:00
U065,P010,view,1,2026-01-15 18:15:00
U066,P051,purchase,5,2026-01-16 00:09:00
U066,P048,view,1,2026-01-16 01:05:00
U066,P010,cart,3,2026-01-16 02:38:00
U066,P005,view,1,2026-01-16 03:13:00
U066,P002,view,1,2026-01-16 04:05:00
U066,P004,view,1,2026-01-16 05:50:00
U066,P053,cart,3,2026-01-16 06:42:00
U066,P006,cart,3,2026-01-16 07:24:00
U066,P003,purchase,5,2026-01-16 08:23:00
U066,P007,view,1,2026-01-16 09:28:00
U066,P049,view,1,2026-01-16 10:17:00
U066,P012,view,1,2026-01-16 11:44:00
U066,P001,view,1,2026-01-16 12:22:00
U066,P015,view,1,2026-01-16 13:48:00
U066,P011,cart,3,2026-01-16 14:53:00
U066,P013,cart,3,2026-01-16 15:34:00
U066,P050,purchase,5,2026-01-16 16:36:00
U066,P037,view,1,2026-01-16 17:05:00
U067,P027,view,1,2026-01-17 00:10:00
U067,P032,cart,3,2026-01-17 01:08:00
U067,P037,view,1,2026-01-17 02:43:00
U067,P018,purchase,5,2026-01-17 03:40:00
U067,P010,cart,3,2026-01-17 04:20:00
U067,P051,cart,3,2026-01-17 05:04:00
U067,P001,cart,3,2026-01-17 06:35:00
U067,P022,view,1,2026-01-17 07:29:00
U067,P050,view,1,2026-01-17 08:44:00
U067,P003,cart,3,2026-01-17 09:26:00
U067,P011,view,1,2026-01-17 10:36:00
U067,P006,purchase,5,2026-01-17 11:06:00
U067,P045,view,1,2026-01-17 12:06:00
U068,P002,view,1,2026-01-18 00:41:00
U068,P028,cart,3,2026-01-18 01:02:00
U068,P031,view,1,2026-01-18 02:39:00
U068,P030,cart,3,2026-01-18 03:02:00
U068,P044,purchase,5,2026-01-18 04:44:00
U068,P047,purchase,5,2026-01-18 05:58:00
U068,P033,view,1,2026-01-18 06:21:00
U068,P029,view,1,2026-01-18 07:17:00
U068,P025,cart,3,2026-01-18 08:43:00
U068,P027,purchase,5,2026-01-18 09:08:00
U068,P043,purchase,5,2026-01-18 10:49:00
U068,P034,view,1,2026-01-18 11:26:00
U068,P032,view,1,2026-01-18 12:28:00
U068,P046,purchase,5,2026-01-18 13:47:00
U068,P041,cart,3,2026-01-18 14:23:00
U068,P024,view,1,2026-01-18 15:10:00
U068,P042,cart,3,2026-01-18 16:25:00
U069,P018,view,1,2026-01-19 00:53:00
U069,P021,view,1,2026-01-19 01:02:00
U069,P046,purchase,5,2026-01-19 02:45:00
U069,P025,view,1,2026-01-19 03:29:00
U069,P022,cart,3,2026-01-19 04:07:00
U069,P043,view,1,2026-01-19 05:31:00
U069,P019,view,1,2026-01-19 06:55:00
U069,P041,cart,3,2026-01-19 07:22:00
U069,P047,purchase,5,2026-01-19 08:47:00
U069,P015,view,1,2026-01-19 09:01:00
U069,P042,view,1,2026-01-19 10:36:00
U069,P020,view,1,2026-01-19 11:14:00
U069,P044,cart,3,2026-01-19 12:17:00
U069,P026,cart,3,2026-01-19 13:55:00
U069,P024,purchase,5,2026-01-19 14:00:00
U069,P017,view,1,2026-01-19 15:11:00
U069,P045,view,1,2026-01-19 16:16:00
U069,P023,purchase,5,2026-01-19 17:45:00
U069,P028,view,1,2026-01-19 18:27:00
U069,P040,cart,3,2026-01-19 19:29:00
U069,P016,view,1,2026-01-19 20:43:00
U070,P034,cart,3,2026-01-20 00:42:00
U070,P031,cart,3,2026-01-20 01:35:00
U070,P037,cart,3,2026-01-20 02:19:00
U070,P047,cart,3,2026-01-20 03:21:00
U070,P012,view,1,2026-01-20 04:55:00
U070,P043,cart,3,2026-01-20 05:57:00
U070,P052,view,1,2026-01-20 06:33:00
U070,P053,purchase,5,2026-01-20 07:51:00
U070,P010,cart,3,2026-01-20 08:25:00
U070,P035,cart,3,2026-01-20 09:46:00
U070,P044,cart,3,2026-01-20 10:18:00
U070,P038,view,1,2026-01-20 11:24:00
U070,P040,cart,3,2026-01-20 12:36:00
U070,P048,view,1,2026-01-20 13:45:00
